Education;Income;Kidhome;Teenhome;Recency;Wines;Fruits;Meat;Fish;Sweets;Gold;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Age;Spent;Children;Family_Size;Is_Parent
2;39922.0;1;0;30;29;12;59;19;1;36;2;3;0;4;8;38;156;1;3;1
2;36065.0;1;1;54;18;7;34;10;2;3;3;3;0;3;8;53;74;2;3;1
2;157146.0;0;0;13;1;0;1725;2;1;1;0;0;28;0;1;44;1730;0;2;0
1;92556.0;0;0;32;493;183;352;184;23;28;0;3;5;13;0;61;1263;0;2;0
2;36781.0;1;0;16;29;1;17;0;3;13;1;2;1;2;8;42;63;1;3;1
3;6560.0;0;0;2;67;11;26;4;3;262;0;1;0;1;17;39;373;0;1;0
3;67546.0;0;0;90;864;134;768;150;38;172;1;4;10;5;3;33;2126;0;2;0
1;25707.0;1;0;18;1;6;2;3;6;3;1;1;0;3;7;37;21;1;2;1
2;22804.0;1;0;75;14;1;7;2;1;1;1;2;0;2;9;50;26;1;2;1
2;57136.0;0;0;18;267;140;599;34;12;127;1;7;5;7;6;54;1179;0;1;0
2;75315.0;0;1;14;459;15;171;142;23;31;2;5;4;12;2;67;841;1;3;1
2;63943.0;0;1;50;423;184;368;13;97;21;1;6;4;6;5;65;1106;1;3;1
3;66000.0;0;0;36;244;51;270;101;0;45;1;1;3;5;1;74;711;0;2;0
2;40211.0;1;1;30;51;1;7;2;1;25;2;2;1;2;8;40;87;2;4;1
2;80317.0;0;0;64;536;11;387;149;91;57;1;3;4;10;1;66;1231;0;1;0
2;41120.0;1;1;80;24;2;23;0;8;24;3;2;1;3;6;53;81;2;4;1
1;50334.0;0;1;24;284;16;160;84;16;134;6;7;4;6;6;49;694;1;3;1
2;58692.0;0;1;21;301;11;61;4;7;11;1;8;2;4;7;56;395;1;3;1
2;38360.0;1;0;26;36;2;42;20;21;10;2;2;1;4;3;32;131;1;3;1
3;56320.0;0;1;11;201;53;172;116;77;83;3;5;4;9;4;54;702;1;3;1
1;22390.0;0;0;49;0;1;4;15;1;5;1;1;0;2;7;52;26;0;2;0
2;53863.0;0;1;4;399;4;30;6;4;30;3;7;1;7;7;66;473;1;3;1
2;25252.0;1;0;26;1;3;4;2;2;6;1;1;0;2;8;35;18;1;3;1
3;52157.0;0;1;48;189;2;29;3;2;40;2;3;2;5;4;71;265;1;3;1
2;18701.0;1;1;95;12;4;2;10;6;10;4;2;0;4;5;57;44;2;3;1
3;55212.0;0;1;65;1103;0;45;0;0;34;3;4;2;11;8;52;1182;1;3;1
3;78028.0;0;1;38;158;19;288;25;0;38;1;6;4;9;7;65;528;1;2;1
2;4861.0;0;0;20;2;1;1;1;0;1;0;0;0;0;14;56;6;0;1;0
2;32233.0;1;0;26;138;15;35;25;11;72;2;6;2;2;9;47;296;1;2;1
1;36640.0;1;0;99;15;6;8;7;4;25;1;2;1;2;5;121;65;1;2;1
3;43263.0;0;1;2;262;6;61;0;10;102;3;5;2;6;5;44;441;1;3;1
3;65220.0;0;0;3;890;63;292;0;25;12;4;8;4;7;6;56;1282;0;2;0
3;78931.0;0;0;19;331;197;170;58;152;35;1;2;8;13;1;50;943;0;2;0
3;64355.0;1;0;66;1047;0;140;67;38;153;2;4;3;12;8;36;1445;1;3;1
2;42081.0;1;0;86;175;10;110;54;6;27;2;6;3;4;6;39;382;1;3;1
3;81051.0;0;0;43;1142;29;249;38;29;14;1;5;5;12;2;56;1501;0;2;0
3;14849.0;1;0;39;21;2;28;3;2;9;3;2;0;4;8;45;65;1;2;1
3;62845.0;1;1;3;1099;0;45;0;0;34;11;3;4;10;8;72;1178;2;4;1
2;28359.0;1;0;35;6;0;5;2;1;2;1;1;0;2;7;38;16;1;3;1
2;45938.0;0;0;46;273;11;178;62;83;29;2;8;4;6;6;60;636;0;1;0
1;27733.0;1;0;16;0;7;5;26;2;17;2;2;0;3;7;40;57;1;3;1
3;95169.0;0;0;1;1285;21;449;106;20;20;1;4;3;4;1;34;1901;0;1;0
2;43020.0;1;0;79;45;7;99;4;25;43;3;4;1;4;6;51;223;1;2;1
2;17649.0;1;0;70;15;1;23;0;5;1;3;3;0;3;8;45;45;1;3;1
3;55284.0;0;1;60;547;7;140;0;7;63;3;7;5;8;5;65;764;1;2;1
3;54111.0;0;1;97;267;6;54;8;3;50;2;5;2;6;5;56;388;1;2;1
3;72550.0;1;1;39;826;50;317;50;38;38;9;5;2;12;8;67;1319;2;4;1
2;80398.0;0;0;92;342;51;936;207;35;26;1;5;8;12;3;55;1597;0;2;0
3;36138.0;1;1;48;130;0;16;0;0;5;5;3;1;4;7;51;151;2;4;1
3;78093.0;0;0;53;368;32;639;13;43;10;1;4;7;5;1;74;1105;0;2;0
3;37717.0;1;0;31;9;0;6;4;1;5;1;1;0;2;9;43;25;1;3;1
2;75693.0;0;0;10;797;153;293;72;97;30;1;11;4;6;4;53;1442;0;1;0
3;68397.0;0;1;6;760;80;466;17;13;80;1;6;9;5;3;45;1416;1;3;1
1;76800.0;0;0;33;173;26;255;35;71;81;1;4;4;7;1;56;641;0;2;0
2;55593.0;0;1;63;293;8;124;11;4;106;2;6;6;3;6;48;546;1;3;1
1;87000.0;0;0;61;196;25;607;67;17;49;1;4;6;7;2;29;961;0;2;0
3;41335.0;1;0;24;112;19;21;16;14;5;3;4;1;4;7;53;187;1;2;1
3;42618.0;1;0;92;76;14;74;13;5;10;2;5;0;4;8;49;192;1;2;1
2;37150.0;1;0;80;167;37;64;49;34;116;8;4;3;6;7;50;467;1;3;1
2;63810.0;0;1;45;977;12;253;16;12;101;4;4;3;12;8;55;1371;1;2;1
3;49681.0;0;2;66;411;0;26;0;0;21;6;7;1;7;7;45;458;2;4;1
3;68657.0;0;0;4;482;34;471;119;68;22;1;3;5;9;7;75;1196;0;2;0
2;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;62;60;0;2;0
2;50388.0;0;1;3;292;6;37;0;3;34;4;6;1;6;7;64;372;1;2;1
1;60161.0;0;1;17;584;44;212;46;8;177;3;11;4;8;8;56;1071;1;2;1
2;15033.0;0;0;37;0;4;5;6;0;4;1;1;0;3;3;70;19;0;1;0
3;29187.0;1;0;43;26;0;6;0;0;2;1;1;0;3;8;53;34;1;3;1
2;22682.0;1;0;51;10;14;29;4;2;36;3;2;1;4;4;48;95;1;3;1
2;86718.0;0;0;20;344;189;482;50;33;172;1;5;6;5;2;67;1270;0;2;0
2;40049.0;0;1;61;91;65;52;10;44;28;3;3;2;6;5;47;290;1;3;1
2;87771.0;0;1;61;1492;38;287;50;57;33;1;5;10;4;6;62;1957;1;3;1
3;63841.0;0;1;64;635;15;100;20;7;131;1;9;3;9;6;53;908;1;2;1
2;69263.0;0;1;14;492;5;32;13;5;21;1;9;1;7;6;56;568;1;2;1
2;52332.0;0;0;63;212;5;33;7;0;2;1;3;2;6;4;62;259;0;1;0
1;38741.0;1;1;60;7;10;17;8;6;13;2;2;0;3;7;63;61;2;3;1
3;67381.0;0;1;67;815;8;53;11;0;70;4;2;2;9;7;70;957;1;3;1
2;80695.0;0;0;85;557;129;984;193;37;18;1;5;8;5;2;58;1918;0;1;0
3;98777.0;0;0;23;1000;19;711;125;115;38;0;4;6;9;1;61;2008;0;1;0
3;35791.0;2;1;94;27;0;5;0;0;3;2;1;0;3;8;56;35;3;4;1
2;24221.0;0;0;94;8;9;9;2;5;22;1;1;1;3;4;62;55;0;2;0
3;86424.0;0;0;12;387;68;569;89;45;68;1;6;9;12;1;65;1226;0;1;0
3;78789.0;0;0;12;667;50;850;21;83;83;1;4;6;5;2;41;1754;0;1;0
2;20895.0;1;0;24;18;3;17;3;0;4;1;2;0;3;9;48;45;1;3;1
2;21474.0;1;0;0;6;16;24;11;0;34;2;3;1;2;7;32;91;1;2;1
2;85620.0;0;0;68;416;46;925;60;107;46;1;3;6;4;1;57;1600;0;1;0
3;77882.0;0;0;29;68;129;396;188;22;15;1;3;3;5;1;40;818;0;2;0
3;32011.0;1;0;89;99;0;15;2;1;5;3;2;1;4;7;50;122;1;3;1
2;49166.0;0;1;17;224;2;25;7;0;110;2;5;3;3;6;47;368;1;2;1
2;45906.0;0;1;20;305;3;27;4;3;144;2;5;4;4;5;57;486;1;2;1
3;94871.0;0;2;99;169;24;553;188;0;144;1;8;5;4;7;52;1078;2;4;1
2;33183.0;1;0;46;7;5;39;17;15;37;2;4;0;3;7;46;120;1;3;1
2;47703.0;0;1;95;359;0;134;13;26;123;4;6;3;8;5;68;655;1;3;1
3;55424.0;0;1;6;462;61;184;10;53;107;4;7;5;9;6;45;877;1;3;1
2;63404.0;0;2;97;734;26;70;11;44;17;2;6;3;4;4;57;902;2;4;1
2;55357.0;2;0;66;374;64;116;84;25;64;3;6;2;11;5;36;727;2;4;1
3;38620.0;0;0;56;112;17;44;34;22;89;1;2;5;3;3;58;318;0;2;0
3;59292.0;0;1;71;378;14;68;19;14;14;2;3;5;8;3;71;507;1;3;1
2;28769.0;1;0;76;41;5;129;10;3;3;3;4;1;4;9;44;191;1;2;1
2;7500.0;0;1;61;5;2;3;3;0;5;1;1;0;2;8;42;18;1;3;1
3;54072.0;1;1;71;35;0;4;0;0;0;1;2;0;2;8;58;39;2;4;1
2;71367.0;0;0;24;227;23;389;42;21;75;1;4;5;7;2;62;777;0;2;0
2;44512.0;1;1;57;23;1;6;0;0;2;2;1;0;3;4;61;32;2;4;1
2;26091.0;1;1;84;15;10;19;8;17;20;3;2;1;3;5;64;89;2;4;1
3;66991.0;0;0;1;496;36;460;189;60;12;3;4;8;6;3;67;1253;0;2;0
3;81843.0;0;0;13;779;86;537;34;69;138;1;5;9;12;3;61;1643;0;2;0
3;80739.0;0;0;92;674;92;736;39;0;92;1;3;11;9;1;63;1633;0;2;0
3;52278.0;0;1;24;953;0;71;0;0;174;6;10;5;10;8;58;1198;1;2;1
2;44421.0;1;1;53;110;5;59;7;1;7;5;5;0;4;8;50;189;2;3;1
2;84219.0;0;0;27;434;137;400;45;137;45;1;3;4;10;1;33;1198;0;2;0
2;51267.0;1;1;37;183;2;64;7;2;12;4;3;3;5;4;43;270;2;4;1
2;61223.0;0;1;46;709;43;182;42;118;247;2;9;3;4;5;54;1341;1;3;1
2;69508.0;1;0;48;824;32;162;42;32;43;2;11;4;11;6;41;1135;1;3;1
1;59184.0;0;1;6;341;142;113;259;151;66;3;6;6;12;5;60;1072;1;2;1
3;17144.0;1;1;96;18;2;19;0;2;6;5;3;0;4;7;61;47;2;4;1
2;18351.0;0;0;1;1;12;9;0;14;7;1;2;0;3;7;31;43;0;2;0
2;30279.0;1;0;13;10;4;14;4;4;1;1;1;0;3;8;32;37;1;2;1
2;74716.0;0;1;92;133;27;421;13;195;71;2;7;3;5;4;49;860;1;3;1
2;23957.0;1;0;47;2;1;18;20;11;16;1;2;0;3;6;46;68;1;3;1
2;38998.0;1;1;92;34;1;14;0;0;5;3;2;0;3;8;67;54;2;4;1
2;73691.0;0;1;58;707;21;250;85;43;73;2;6;2;8;2;50;1179;1;3;1
3;39435.0;1;0;16;71;0;18;0;0;13;1;3;1;2;7;48;102;1;3;1
2;62820.0;0;0;51;398;61;265;138;61;53;1;3;4;6;1;67;976;0;2;0
3;70038.0;0;0;54;587;54;348;71;54;130;1;4;4;8;2;39;1244;0;2;0
3;46106.0;1;1;84;30;0;8;2;0;14;1;1;1;2;6;45;54;2;4;1
3;27450.0;0;0;57;37;12;23;8;11;52;1;2;1;3;7;70;143;0;2;0
3;48330.0;0;1;2;28;0;4;0;0;0;1;1;0;3;5;60;32;1;3;1
2;31814.0;1;0;73;35;3;20;4;1;20;2;2;0;3;9;48;83;1;3;1
2;90000.0;0;0;91;675;144;133;94;192;241;1;4;8;5;1;37;1479;0;2;0
1;70829.0;1;1;87;141;70;106;72;19;23;2;4;2;8;3;41;431;2;4;1
3;50014.0;1;0;9;234;14;77;19;10;42;2;4;1;8;5;53;396;1;2;1
2;45146.0;1;1;28;33;0;5;0;0;15;2;1;1;2;4;58;53;2;3;1
2;33039.0;1;0;4;30;8;12;8;8;12;1;2;0;4;5;43;78;1;3;1
1;25804.0;1;0;34;8;7;9;13;6;12;2;2;0;3;8;43;55;1;3;1
2;64090.0;0;1;8;316;58;161;76;51;135;1;6;9;4;5;65;797;1;3;1
1;31395.0;1;1;80;23;1;25;0;8;7;4;2;1;3;6;65;64;2;3;1
3;38410.0;0;0;65;153;64;123;116;64;14;2;5;2;9;6;47;534;0;2;0
2;33178.0;1;0;9;12;6;2;11;2;16;1;1;0;3;4;44;49;1;3;1
2;34704.0;0;1;65;29;0;5;0;1;5;1;1;0;3;5;55;40;1;2;1
3;78285.0;0;0;13;647;107;391;175;67;40;1;6;4;10;3;33;1427;0;2;0
3;77632.0;0;0;73;1200;105;758;0;42;147;1;4;2;6;2;74;2252;0;2;0
3;43641.0;1;1;50;57;2;51;4;2;23;3;2;1;4;6;52;139;2;4;1
3;34469.0;1;1;58;19;6;20;0;5;12;3;1;1;4;4;73;62;2;4;1
3;74214.0;0;0;3;863;83;547;86;99;33;1;8;2;5;5;31;1711;0;2;0
2;16626.0;2;0;76;8;3;22;21;1;13;3;3;0;3;9;50;68;2;4;1
3;36736.0;1;1;52;10;0;3;0;0;4;1;1;0;2;6;58;17;2;3;1
3;19510.0;2;0;63;9;0;7;3;4;7;2;1;0;3;7;36;30;2;4;1
3;69084.0;1;0;43;1181;107;199;39;30;30;2;7;3;13;8;51;1586;1;3;1
1;68316.0;0;1;54;806;80;161;120;11;33;5;10;7;10;6;57;1211;1;3;1
3;42021.0;1;0;34;393;5;136;7;5;27;5;10;1;6;9;40;573;1;3;1
2;77870.0;0;1;93;1017;50;500;65;50;133;3;5;5;5;8;54;1815;1;3;1
2;62307.0;0;1;94;87;13;34;10;6;10;1;4;0;4;5;69;160;1;2;1
2;35701.0;0;0;36;21;1;9;7;3;5;1;1;0;3;6;62;46;0;2;0
3;45921.0;0;0;23;102;9;49;24;3;12;1;2;1;6;4;35;199;0;2;0
2;42162.0;1;0;31;46;7;59;2;4;27;2;3;1;3;6;40;145;1;3;1
3;80573.0;0;0;85;829;138;430;60;92;15;1;4;6;13;2;50;1564;0;2;0
3;38197.0;1;0;86;23;0;11;2;1;3;1;1;0;3;5;35;40;1;3;1
2;80589.0;0;0;25;507;93;520;242;40;26;1;5;10;5;1;77;1428;0;2;0
2;18929.0;0;0;15;32;0;8;23;4;18;1;1;0;4;6;31;85;0;2;0
3;63841.0;0;1;64;635;15;100;20;7;131;1;9;3;9;6;53;908;1;2;1
1;78041.0;0;0;93;482;35;553;72;160;17;1;4;4;9;2;50;1319;0;2;0
2;60230.0;0;1;78;520;20;367;39;81;40;2;6;3;6;5;65;1067;1;2;1
1;46344.0;0;1;28;233;20;57;8;20;91;4;7;1;5;7;49;429;1;3;1
2;86037.0;0;0;95;490;44;125;29;20;22;1;6;7;11;3;30;730;0;1;0
2;59111.0;0;0;90;524;0;134;28;28;155;1;11;1;8;7;67;869;0;2;0
2;31632.0;0;0;92;17;8;12;11;15;32;1;2;1;2;7;50;95;0;1;0
2;42429.0;0;1;99;55;0;6;2;0;4;2;1;1;3;5;48;67;1;2;1
2;3502.0;1;0;56;2;1;1;0;0;1;0;0;0;0;14;48;5;1;2;1
3;59385.0;1;1;85;135;0;10;0;4;36;2;3;1;4;5;70;185;2;4;1
3;32583.0;1;1;10;5;0;3;0;0;1;1;1;0;2;7;60;9;2;4;1
2;63887.0;0;1;38;897;23;207;15;11;92;5;9;6;12;6;59;1245;1;2;1
2;52074.0;0;1;77;59;0;12;0;0;48;1;2;2;2;4;54;119;1;2;1
3;42473.0;1;1;72;93;1;21;0;4;25;3;2;1;4;5;45;144;2;3;1
2;75437.0;0;0;25;795;0;545;95;58;0;1;8;4;10;6;43;1493;0;2;0
3;75261.0;0;0;17;1239;17;413;23;34;17;1;5;6;5;2;66;1743;0;2;0
2;35797.0;0;1;16;27;1;14;4;1;21;2;2;0;3;8;46;68;1;3;1
2;75922.0;0;0;60;265;138;553;224;23;92;1;4;4;9;1;53;1295;0;1;0
3;38452.0;1;1;62;56;0;14;0;0;2;3;3;0;3;7;66;72;2;4;1
3;75345.0;0;0;16;918;57;842;99;38;133;1;5;8;6;3;51;2087;0;1;0
2;33235.0;1;0;71;45;0;16;2;1;6;1;3;0;3;7;35;70;1;3;1
3;30560.0;1;0;6;9;1;5;4;5;7;1;1;0;3;7;45;31;1;3;1
2;50725.0;0;1;45;443;10;75;0;10;48;4;8;1;8;8;68;586;1;3;1
1;85710.0;0;0;5;600;20;350;29;30;33;1;6;9;10;2;32;1062;0;2;0
3;67087.0;0;1;40;329;35;222;130;35;43;2;7;5;8;4;68;794;1;3;1
2;59481.0;0;1;47;178;3;85;71;66;58;2;3;3;8;2;46;461;1;3;1
3;27683.0;1;0;90;152;9;121;12;12;45;4;6;2;4;8;43;351;1;3;1
1;13084.0;0;0;29;2;0;7;3;7;10;1;1;0;3;6;69;29;0;2;0
2;80763.0;0;0;17;674;168;108;192;42;231;1;5;11;6;3;71;1415;0;2;0
2;77343.0;0;0;28;227;151;573;98;54;31;1;3;4;9;1;56;1134;0;2;0
3;33762.0;2;1;61;53;1;34;2;0;16;3;2;2;2;8;62;106;3;5;1
2;7500.0;1;1;5;6;5;4;13;4;25;4;2;1;3;6;43;57;2;3;1
2;86429.0;0;0;10;464;28;873;29;18;37;0;7;4;7;2;60;1449;0;1;0
3;54197.0;0;1;16;162;6;37;6;13;13;2;1;3;6;1;61;237;1;3;1
2;38361.0;1;0;74;39;0;56;20;8;14;3;3;1;3;7;52;137;1;3;1
3;59973.0;0;0;47;130;30;168;20;34;0;1;3;4;7;1;49;382;0;2;0
1;51250.0;1;0;28;342;32;230;34;32;40;5;10;5;4;9;31;710;1;2;1
2;84835.0;0;0;0;189;104;379;111;189;218;1;4;4;6;1;51;1190;0;1;0
3;75251.0;0;0;34;721;111;925;97;18;18;1;7;6;5;5;49;1890;0;2;0
2;59462.0;0;1;29;724;17;143;0;8;196;2;9;2;12;7;71;1088;1;3;1
2;54591.0;0;1;63;376;4;94;12;9;24;3;6;2;8;5;72;519;1;3;1
3;47352.0;0;1;70;172;12;112;8;0;15;4;6;1;5;7;70;319;1;3;1
1;33812.0;1;0;86;4;17;19;30;24;39;2;2;1;3;6;36;133;1;2;1
1;49669.0;1;0;97;166;5;107;11;8;29;2;5;1;6;6;47;326;1;3;1
3;28973.0;0;0;59;206;0;46;3;2;12;2;5;1;5;8;44;269;0;2;0
3;65104.0;0;1;4;738;0;232;13;20;50;2;3;5;7;7;45;1053;1;3;1
2;61314.0;0;1;1;378;0;189;97;172;172;2;5;5;12;3;53;1008;1;3;1
1;16005.0;1;0;69;1;3;2;20;30;47;3;2;1;2;8;41;103;1;3;1
2;75127.0;0;0;92;203;35;305;46;17;227;1;2;11;5;1;69;833;0;1;0
2;78468.0;0;0;29;434;22;388;104;22;34;1;10;7;10;4;61;1004;0;2;0
2;33456.0;1;1;58;7;3;10;8;1;7;2;1;0;3;7;56;36;2;4;1
1;75342.0;0;1;38;204;97;97;21;118;26;1;5;2;10;4;63;563;1;2;1
2;38946.0;0;1;84;116;6;82;6;6;41;2;3;1;6;5;66;257;1;3;1
1;85485.0;0;0;73;630;26;611;44;18;54;1;6;6;6;2;63;1383;0;1;0
2;29315.0;1;1;55;13;2;14;8;7;4;4;2;0;4;6;61;48;2;4;1
3;58293.0;1;0;94;173;43;118;46;27;15;5;5;3;6;5;40;422;1;3;1
2;70647.0;0;1;65;561;85;171;25;123;114;2;4;7;13;2;54;1079;1;2;1
2;69139.0;0;1;23;86;12;75;33;15;6;1;4;1;5;4;56;227;1;3;1
1;24480.0;1;0;46;4;19;9;28;25;17;3;3;0;4;7;40;102;1;3;1
2;54178.0;0;1;79;135;9;39;4;0;7;1;2;2;5;2;54;194;1;3;1
2;15072.0;2;0;96;8;2;15;0;10;18;4;3;1;3;5;41;53;2;4;1
3;77766.0;0;1;97;1004;59;265;115;59;27;2;11;10;11;6;54;1529;1;3;1
3;57333.0;0;1;55;941;14;397;76;58;176;11;8;5;9;6;67;1662;1;2;1
2;90300.0;0;0;7;594;134;786;33;134;57;0;5;6;8;1;42;1738;0;2;0
2;82332.0;0;0;89;830;59;968;51;79;19;1;5;3;12;2;60;2006;0;1;0
2;69719.0;0;0;99;273;86;208;177;14;43;1;2;3;5;1;47;801;0;1;0
3;27100.0;1;0;64;12;0;13;2;0;10;1;1;0;3;7;38;37;1;3;1
2;22263.0;1;1;31;17;0;2;0;0;2;2;1;0;3;6;70;21;2;3;1
3;76412.0;0;0;15;840;53;804;23;71;17;1;5;4;8;3;41;1808;0;1;0
1;78497.0;0;0;44;207;26;447;75;0;223;1;5;7;12;2;70;978;0;2;0
3;75154.0;0;1;79;543;10;205;160;143;82;1;6;3;6;3;63;1143;1;2;1
2;34600.0;1;1;8;199;33;60;8;3;15;5;5;2;5;8;50;318;2;4;1
3;62772.0;0;1;74;581;49;157;43;8;108;1;5;6;11;2;52;946;1;2;1
2;60474.0;0;1;25;265;199;303;234;9;170;7;10;2;12;7;42;1180;1;2;1
2;42523.0;0;0;96;14;36;11;3;26;35;1;1;1;4;2;57;125;0;2;0
2;70666.0;0;0;29;398;40;367;119;122;30;1;7;4;4;4;73;1076;0;2;0
3;61996.0;0;1;27;1050;12;144;0;0;24;3;6;4;8;5;44;1230;1;3;1
2;42243.0;1;1;34;48;0;2;0;0;5;2;2;0;3;7;62;55;2;4;1
1;24367.0;1;0;58;2;4;2;0;11;5;1;1;0;2;9;39;24;1;2;1
3;46377.0;1;0;89;37;0;46;4;3;0;1;2;1;3;4;43;90;1;3;1
3;46757.0;0;1;71;777;30;163;0;51;122;6;4;4;7;9;58;1143;1;2;1
1;22634.0;0;0;47;2;23;11;8;6;46;1;2;1;2;8;55;96;0;2;0
2;43300.0;0;1;87;91;3;52;2;1;31;3;4;0;4;8;50;180;1;2;1
3;46423.0;1;1;6;68;0;16;0;0;8;3;2;0;4;7;49;92;2;3;1
3;54998.0;0;1;3;154;22;202;39;30;8;5;4;2;9;4;65;455;1;2;1
2;56796.0;0;1;24;656;38;161;62;47;37;3;8;9;7;7;52;1001;1;3;1
3;39858.0;1;0;67;15;20;25;2;7;26;1;2;0;4;6;52;95;1;2;1
1;52513.0;0;0;84;367;17;241;104;188;232;2;9;5;9;7;43;1149;0;2;0
1;42395.0;1;1;35;48;13;57;24;15;25;4;3;1;4;7;40;182;2;3;1
2;49094.0;0;1;6;376;0;38;11;8;69;5;6;3;6;6;48;502;1;3;1
3;54432.0;2;1;37;33;0;5;0;0;0;1;1;0;3;4;71;38;3;5;1
3;38236.0;1;1;2;58;0;18;2;0;10;4;3;0;4;7;53;88;2;3;1
1;59601.0;0;1;14;691;7;69;0;7;23;4;2;2;7;8;44;797;1;2;1
2;69267.0;0;0;31;778;44;499;95;73;146;2;3;4;5;7;68;1635;0;1;0
1;61618.0;0;0;27;605;91;399;0;45;205;2;3;6;8;3;30;1345;0;1;0
1;62972.0;0;1;39;313;15;47;20;0;192;2;7;4;3;6;66;587;1;3;1
2;48192.0;0;0;76;1039;43;204;153;58;29;3;2;8;12;8;63;1526;0;2;0
2;33986.0;1;0;43;16;2;18;2;1;5;1;1;0;3;7;51;44;1;2;1
3;80336.0;0;0;12;209;19;456;160;142;66;1;2;9;13;1;51;1052;0;2;0
3;54132.0;0;1;81;30;1;8;0;0;3;1;1;0;3;7;52;42;1;3;1
3;33419.0;0;1;76;56;0;12;0;0;18;2;2;0;4;7;59;86;1;2;1
3;50150.0;0;0;32;135;46;92;65;61;11;2;5;2;7;5;38;410;0;2;0
3;33585.0;0;1;91;30;11;33;13;6;29;1;2;0;4;4;55;122;1;3;1
2;64713.0;1;0;11;180;60;241;13;54;54;2;5;5;7;4;51;602;1;2;1
2;52413.0;0;2;56;295;106;271;75;98;65;4;6;4;12;6;52;910;2;4;1
2;87679.0;0;0;62;1259;172;815;97;148;33;1;7;11;10;4;33;2524;0;2;0
2;72258.0;0;1;28;522;0;522;227;120;134;2;6;9;5;2;50;1525;1;2;1
2;24072.0;1;0;79;9;1;6;3;0;4;1;1;0;2;8;38;23;1;2;1
3;45006.0;0;0;90;162;25;53;16;0;10;1;3;1;7;3;77;266;0;1;0
3;74806.0;0;1;1;670;9;249;0;28;9;2;5;4;5;4;56;965;1;3;1
2;28587.0;1;0;42;22;4;17;12;10;13;3;2;0;4;6;43;78;1;3;1
2;44359.0;1;1;19;20;0;14;7;3;1;3;2;0;4;3;43;45;2;4;1
2;61064.0;0;1;80;387;126;342;0;45;180;5;8;4;11;6;45;1080;1;3;1
2;44964.0;1;1;35;19;1;17;2;0;2;1;1;0;3;8;41;41;2;4;1
2;38823.0;0;1;56;70;0;11;2;8;23;1;2;1;3;6;72;114;1;3;1
2;29009.0;1;0;19;6;6;15;10;5;2;2;2;0;3;6;40;44;1;3;1
2;46998.0;0;1;55;172;41;86;45;6;27;5;5;3;5;7;65;377;1;2;1
2;29440.0;1;1;95;17;8;14;10;4;3;2;1;0;4;7;61;56;2;4;1
2;15759.0;0;0;12;1;2;5;6;0;3;1;1;0;2;7;65;17;0;2;0
3;45736.0;0;1;92;188;3;180;20;3;43;5;7;1;6;7;67;437;1;3;1
2;33471.0;1;0;47;43;2;27;0;9;12;3;3;0;4;7;48;93;1;3;1
2;77981.0;1;0;78;138;120;204;16;126;60;3;7;4;7;5;49;664;1;3;1
2;78618.0;0;0;87;736;163;818;212;163;61;1;4;7;10;2;64;2153;0;2;0
3;64325.0;0;1;41;731;60;353;78;12;73;5;10;3;5;7;60;1307;1;2;1
2;47139.0;1;1;2;46;0;12;0;2;23;2;2;1;2;7;69;83;2;3;1
3;31160.0;1;0;59;16;3;25;6;1;13;2;2;0;3;8;46;64;1;2;1
2;42586.0;1;1;7;194;2;56;0;0;0;5;4;1;6;8;66;252;2;4;1
3;54108.0;1;1;74;539;6;91;8;6;97;13;8;2;9;8;48;747;2;4;1
2;72282.0;0;0;70;503;27;419;90;139;153;1;5;7;9;7;70;1331;0;1;0
1;53233.0;0;1;18;28;0;9;3;0;0;1;1;0;3;4;64;40;1;3;1
2;42586.0;1;1;7;194;2;56;0;0;0;5;4;1;6;8;66;252;2;4;1
2;41850.0;1;1;51;53;5;19;2;13;4;3;3;0;3;8;41;96;2;4;1
3;44802.0;0;0;71;853;10;143;13;10;20;2;9;4;12;8;51;1049;0;1;0
2;36026.0;2;1;34;20;4;10;6;4;17;2;2;0;3;6;49;61;3;5;1
2;54137.0;0;1;46;171;0;11;0;1;20;2;4;1;4;6;51;203;1;2;1
1;70924.0;0;0;41;635;114;254;132;152;76;1;6;6;7;3;56;1363;0;2;0
1;67893.0;0;1;31;711;28;142;49;18;47;2;3;2;9;8;46;995;1;2;1
2;60934.0;0;1;41;224;155;155;192;93;54;2;6;4;11;4;46;873;1;3;1
2;64474.0;0;1;59;381;35;172;56;86;93;2;8;2;10;5;49;823;1;3;1
2;34824.0;0;0;65;4;2;11;2;0;4;1;1;0;2;6;26;23;0;1;0
2;62998.0;0;1;10;120;58;73;65;89;58;5;5;4;5;5;69;463;1;3;1
3;69867.0;0;0;30;196;0;512;33;130;54;1;3;5;8;1;35;925;0;1;0
1;25130.0;1;0;10;2;5;7;0;18;18;2;2;0;3;7;41;50;1;3;1
3;42710.0;1;0;38;252;3;42;4;3;102;2;4;5;3;6;37;406;1;2;1
3;38175.0;1;0;6;70;6;69;2;3;3;3;3;1;4;7;37;153;1;3;1
1;63855.0;0;0;28;359;35;314;93;116;89;1;7;3;13;4;43;1006;0;2;0
2;91700.0;0;0;58;576;172;961;125;115;19;1;8;6;5;3;50;1968;0;1;0
2;27116.0;1;1;78;12;1;21;2;2;3;2;2;0;3;7;60;41;2;4;1
